Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Primary_Genre
"https://m.media-amazon.com/images/M/MV5BMjIwOTA3NDI3MF5BMl5BanBnXkFtZTgwNzIzMzA5NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Searching,1.1524444853746318,13,-0.7798639364723309,"Drama, Mystery, Thriller",-1.3093025660299082,"After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.",-0.6590063512241672,Aneesh Chaganty,John Cho,Debra Messing,Joseph Lee,Michelle La,-0.4335250730013494,-0.5107612284393489,Drama
"https://m.media-amazon.com/images/M/MV5BOTg4ZTNkZmUtMzNlZi00YmFjLTk1MmUtNWQwNTM0YjcyNTNkXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time... in Hollywood,1.195510003952044,1,1.4903963628122863,"Comedy, Drama",-1.3093025660299082,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,0.4474163468848695,Quentin Tarantino,Leonardo DiCaprio,Brad Pitt,Margot Robbie,Emile Hirsch,1.18367751974595,1.6775355506754648,Comedy
"https://m.media-amazon.com/images/M/MV5BNzk2NmU3NmEtMTVhNS00NzJhLWE1M2ItMThjZjI5NWM3YmFmXkEyXkFqcGdeQXVyMjA1MzUyODk@._V1_UY98_CR1,0,67,98_AL_.jpg",Nelyubov,1.1093789667972194,8,0.1821107666143713,Drama,-1.3093025660299082,A couple going through a divorce must team up to find their son who has disappeared during one of their bitter arguments.,0.7240220214121287,Andrey Zvyagintsev,Maryana Spivak,Aleksey Rozin,Matvey Novikov,Marina Vasileva,-0.8711483234524341,-0.9889667098957797,Drama
"https://m.media-amazon.com/images/M/MV5BMjg4ZmY1MmItMjFjOS00ZTg2LWJjNDYtNDM2YmM2NzhiNmZhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_UX67_CR0,0,67,98_AL_.jpg",The Florida Project,1.1093789667972194,1,-0.43355304336111805,Drama,-1.3093025660299082,"Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.",1.277233370466647,Sean Baker,Brooklynn Prince,Bria Vinaite,Willem Dafoe,Christopher Rivera,-0.6134164976454735,-0.8886836356464822,Drama
"https://m.media-amazon.com/images/M/MV5BYmM4YzA5NjUtZGEyOS00YzllLWJmM2UtZjhhNmJhM2E1NjUxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Just Mercy,1.195510003952044,1,0.5669006478490521,"Biography, Crime, Drama",-1.3093025660299082,World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,-0.9356120257514263,Destin Daniel Cretton,Michael B. Jordan,Jamie Foxx,Brie Larson,Charlie Pye Jr.,-0.8042726353753986,0.27853523419851484,Biography
"https://m.media-amazon.com/images/M/MV5BMjQ2NDU3NDE0M15BMl5BanBnXkFtZTgwMjA3OTg0MDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Gifted,1.1093789667972194,6,-0.8183429245957989,Drama,-1.3093025660299082,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",-1.6732271578241176,Marc Webb,Chris Evans,Mckenna Grace,Lindsay Duncan,Octavia Spencer,-0.5958367097227839,-0.5336760934171607,Drama
"https://m.media-amazon.com/images/M/MV5BOWVmZGQ0MGYtMDI1Yy00MDkxLWJiYjQtMmZjZmQ0NDFmMDRhXkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Peanut Butter Falcon,1.195510003952044,6,-0.9722588770896713,"Adventure, Comedy, Drama",-1.3093025660299082,Zak runs away from his care home to make his dream of becoming a wrestler come true.,-0.7512082427332536,Tyler Nilson,Michael Schwartz,Zack Gottsagen,Ann Owens,Dakota Johnson,-0.7270232176702947,-0.7530767506725083,Adventure
"https://m.media-amazon.com/images/M/MV5BMTc5NzQzNjk2NF5BMl5BanBnXkFtZTgwODU0MjI5NjE@._V1_UY98_CR0,0,67,98_AL_.jpg",Victoria,1.0232479296423946,12,0.6053796359725202,"Crime, Drama, Romance",-1.3093025660299082,A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,-0.10579500216964885,Sebastian Schipper,Laia Costa,Frederick Lau,Franz Rogowski,Burak Yigit,-0.7799871551523018,0.27853523419851484,Crime
"https://m.media-amazon.com/images/M/MV5BMTkwODUzODA0OV5BMl5BanBnXkFtZTgwMTA3ODkxNzE@._V1_UY98_CR0,0,67,98_AL_.jpg",Mustang,1.0232479296423946,6,-0.9722588770896713,Drama,-1.3093025660299082,"When five orphan girls are seen innocently playing with boys on a beach, their scandalized conservative guardians confine them while forced marriages are arranged.",0.4474163468848695,Deniz Gamze Ergven,Gnes Sensoy,Doga Zeynep Doguslu,Tugba Sunguroglu,Elit Iscan,-0.8474301873487606,-0.9837232187281774,Drama
"https://m.media-amazon.com/images/M/MV5BNjM0NTc0NzItM2FlYS00YzEwLWE0YmUtNTA2ZWIzODc2OTgxXkEyXkFqcGdeQXVyNTgwNzIyNzg@._V1_UX67_CR0,0,67,98_AL_.jpg",Guardians of the Galaxy Vol. 2,1.1093789667972194,14,0.5284216597255841,"Action, Adventure, Comedy",-1.3093025660299082,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.",-1.0278139172605127,James Gunn,Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,1.2572155613364924,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_UX67_CR0,0,67,98_AL_.jpg",Baby Driver,1.1093789667972194,14,-0.3565950671141819,"Action, Crime, Drama",-1.3093025660299082,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",0.7240220214121287,Edgar Wright,Ansel Elgort,Jon Bernthal,Jon Hamm,Eiza Gonzlez,0.7427920406081806,1.0260750386473982,Action
"https://m.media-amazon.com/images/M/MV5BYWFlOWI3YTMtYTk3NS00YWQ2LTlmYTMtZjk0ZDk4Y2NjODI0XkEyXkFqcGdeQXVyNTQxNTQ4Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Only the Brave,1.1093789667972194,14,0.4514636834786479,"Action, Biography, Drama",-1.3093025660299082,"Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.",-0.5668044597150808,Joseph Kosinski,Josh Brolin,Miles Teller,Jeff Bridges,Jennifer Connelly,-0.7584438381730847,-0.6550593595218824,Action
"https://m.media-amazon.com/images/M/MV5BMjIxOTI0MjU5NV5BMl5BanBnXkFtZTgwNzM4OTk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Bridge of Spies,1.0232479296423946,14,0.7592955884663926,"Drama, History, Thriller",-1.3093025660299082,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.",0.2630125638666967,Steven Spielberg,Tom Hanks,Mark Rylance,Alan Alda,Amy Ryan,0.144925595537726,0.35892316682380265,Drama
"https://m.media-amazon.com/images/M/MV5BMTEzNzY0OTg0NTdeQTJeQWpwZ15BbWU4MDU3OTg3MjUz._V1_UX67_CR0,0,67,98_AL_.jpg",Incredibles 2,1.1524444853746318,14,-0.16420012649684146,"Animation, Action, Adventure",-1.3093025660299082,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,0.17081067235761033,Brad Bird,Craig T. Nelson,Holly Hunter,Sarah Vowell,Huck Milner,-0.0032221376467141192,2.054514878571605,Animation
"https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Moana,1.0663134482198071,12,-0.5874689958549905,"Animation, Adventure, Comedy",-1.3093025660299082,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.",0.2630125638666967,Ron Clements,John Musker,Don Hall,Chris Williams,Auli'i Cravalho,0.08631973597923052,2.054514878571605,Animation
"https://m.media-amazon.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Sicario,1.0232479296423946,1,-0.04876316212643721,"Action, Crime, Drama",-1.3093025660299082,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,0.3552144553757831,Denis Villeneuve,Emily Blunt,Josh Brolin,Benicio Del Toro,Jon Bernthal,0.4744264524517491,-0.11871608642064015,Action
"https://m.media-amazon.com/images/M/MV5BNmZkYjQzY2QtNjdkNC00YjkzLTk5NjUtY2MyNDNiYTBhN2M2XkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_UX67_CR0,0,67,98_AL_.jpg",Creed,1.0232479296423946,1,0.41298469535517984,"Drama, Sport",-1.3093025660299082,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",0.3552144553757831,Ryan Coogler,Michael B. Jordan,Sylvester Stallone,Tessa Thompson,Phylicia Rashad,-0.012642413962973794,1.0625533424812748,Drama
"https://m.media-amazon.com/images/M/MV5BYTYxZjQ2YTktNmVkMC00ZTY4LThkZmItMDc4MTJiYjVhZjM0L2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY98_CR1,0,67,98_AL_.jpg",Leviafan,0.9801824110649823,8,0.6823376122194564,"Crime, Drama",-1.3093025660299082,"In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.",1.277233370466647,Andrey Zvyagintsev,Aleksey Serebryakov,Elena Lyadova,Roman Madyanov,Vladimir Vdovichenkov,-0.7938004085043747,-0.9790766155085273,Crime
"https://m.media-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_UX67_CR0,0,67,98_AL_.jpg",Hell or High Water,1.0663134482198071,8,-0.7798639364723309,"Action, Crime, Drama",-1.3093025660299082,A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,0.9084258044303014,David Mackenzie,Chris Pine,Ben Foster,Jeff Bridges,Gil Birmingham,-0.18399215769800079,-0.49495243358897134,Action
"https://m.media-amazon.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Philomena,0.9371168924875699,6,-0.9337798889662032,"Biography, Comedy, Drama",-1.3093025660299082,"A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.",-0.10579500216964885,Stephen Frears,Judi Dench,Steve Coogan,Sophie Kennedy Clark,Mare Winningham,-0.6172342507824268,-0.29120667133288636,Biography
"https://m.media-amazon.com/images/M/MV5BMTgwODk3NDc1N15BMl5BanBnXkFtZTgwNTc1NjQwMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Dawn of the Planet of the Apes,0.9801824110649823,14,0.29754773098477555,"Action, Adventure, Drama",-1.3093025660299082,A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.,0.07860878084852393,Matt Reeves,Gary Oldman,Keri Russell,Andy Serkis,Kodi Smit-McPhee,0.6332355272136876,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BNGMxZjFkN2EtMDRiMS00ZTBjLWI0M2MtZWUyYjFhZGViZDJlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",El cuerpo,0.8940513739101575,12,-0.39507405523765,"Mystery, Thriller",-1.3093025660299082,A detective searches for the body of a femme fatale which has gone missing from a morgue.,-0.016218075543383823,Oriol Paulo,Jose Coronado,Hugo Silva,Beln Rueda,Aura Garrido,-0.7616824275214601,0.27853523419851484,Mystery
"https://m.media-amazon.com/images/M/MV5BZGIxODNjM2YtZjA5Mi00MjA5LTk2YjItODE0OWI5NThjNTBmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Serbuan maut,0.8509858553327452,1,-0.8183429245957989,"Action, Thriller",-1.3093025660299082,A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.,-0.4746025682059944,Gareth Evans,Iko Uwais,Ananda George,Ray Sahetapy,Donny Alamsyah,-0.23774801301336967,-0.9224852994428274,Action
"https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg",End of Watch,0.8940513739101575,1,-0.5105110196080542,"Action, Crime, Drama",-1.3093025660299082,"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.",-0.9356120257514263,David Ayer,Jake Gyllenhaal,Michael Pea,Anna Kendrick,America Ferrera,-0.08960421971864778,-0.22929256584866173,Action
"https://m.media-amazon.com/images/M/MV5BZDY3ZGI0ZDAtMThlNy00MzAxLTg4YjAtNjkwYTkxNmQ4MjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Kari-gurashi no Arietti,0.8079203367553328,12,-1.0876958414600755,"Animation, Adventure, Family",-1.3093025660299082,"The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter, Arrietty, is discovered.",0.17081067235761033,Hiromasa Yonebayashi,Amy Poehler,Mirai Shida,Rynosuke Kamiki,Tatsuya Fujiwara,-0.6695284070123367,-0.6388523074762184,Animation
"https://m.media-amazon.com/images/M/MV5BNmE5ZmE3OGItNTdlNC00YmMxLWEzNjctYzAwOGQ5ODg0OTI0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",A Star Is Born,1.1524444853746318,14,0.5284216597255841,"Drama, Music, Romance",-1.3093025660299082,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,0.9084258044303014,Bradley Cooper,Lady Gaga,Bradley Cooper,Sam Elliott,Greg Grunberg,0.3287332705617589,2.054514878571605,Drama
"https://m.media-amazon.com/images/M/MV5BODhkZDIzNjgtOTA5ZS00MmMzLWFkNjYtM2Y2MzFjN2FkNjAzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",True Grit,0.8079203367553328,6,-0.47203203148458617,"Drama, Western",-1.3093025660299082,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,0.17081067235761033,Ethan Coen,Joel Coen,Jeff Bridges,Matt Damon,Hailee Steinfeld,0.24012515079903193,2.054514878571605,Drama
"https://m.media-amazon.com/images/M/MV5BNDY2OTE5MzE0Nl5BMl5BanBnXkFtZTcwNDAyOTc2NA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Hvnen,0.8079203367553328,8,-0.16420012649684146,"Drama, Romance",-1.3093025660299082,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",-1.2122177002786856,Susanne Bier,Mikael Persbrandt,Trine Dyrholm,Markus Rygaard,Wil Johnson,-0.8367688457712622,-0.9806678783489986,Drama
"https://m.media-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Despicable Me,0.8079203367553328,12,-1.0492168533366075,"Animation, Comedy, Crime",-1.3093025660299082,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",-0.5668044597150808,Pierre Coffin,Chris Renaud,Steve Carell,Jason Segel,Russell Brand,0.9848785643440968,2.054514878571605,Animation
"https://m.media-amazon.com/images/M/MV5BNjg3ODQyNTIyN15BMl5BanBnXkFtZTcwMjUzNzM5NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",50/50,0.8509858553327452,8,-0.856821912719267,"Comedy, Drama, Romance",-1.3093025660299082,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",-0.5668044597150808,Jonathan Levine,Joseph Gordon-Levitt,Seth Rogen,Anna Kendrick,Bryce Dallas Howard,0.25432451334349027,-0.34180889353432237,Comedy
"https://m.media-amazon.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Kick-Ass,0.8079203367553328,14,-0.20267911462030955,"Action, Comedy, Crime",-1.3093025660299082,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",-1.120015808769599,Matthew Vaughn,Aaron Taylor-Johnson,Nicolas Cage,Chlo Grace Moretz,Garrett M. Brown,1.0764022024983053,-0.09651013390398841,Action
"https://m.media-amazon.com/images/M/MV5BMjI2ODE4ODAtMDA3MS00ODNkLTg4N2EtOGU0YjZmNGY4NjZlXkEyXkFqcGdeQXVyMTY5MDE5NA@@._V1_UY98_CR0,0,67,98_AL_.jpg",Celda 211,0.7648548181779203,12,-0.3565950671141819,"Action, Adventure, Crime",-1.3093025660299082,"The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.",-0.016218075543383823,Daniel Monzn,Luis Tosar,Alberto Ammann,Antonio Resines,Manuel Morn,-0.7367311059359843,0.27853523419851484,Action
"https://m.media-amazon.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Moneyball,0.8509858553327452,6,0.41298469535517984,"Biography, Drama, Sport",-1.3093025660299082,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,0.8162239129212151,Bennett Miller,Brad Pitt,Robin Wright,Jonah Hill,Philip Seymour Hoffman,0.4674843667682486,0.4207637415442011,Biography
"https://m.media-amazon.com/images/M/MV5BYmFmNjY5NDYtZjlhNi00YjQ5LTgzNzctNWRiNWUzNmIyNjc4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg",La piel que habito,0.8509858553327452,8,-0.0872421502499053,"Drama, Horror, Thriller",-1.3093025660299082,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",-0.7512082427332536,Pedro Almodvar,Antonio Banderas,Elena Anaya,Jan Cornet,Marisa Paredes,-0.4409360055613178,-0.9397560301591797,Drama
"https://m.media-amazon.com/images/M/MV5BMTU5MDg0NTQ1N15BMl5BanBnXkFtZTcwMjA4Mjg3Mg@@._V1_UY98_CR1,0,67,98_AL_.jpg",Zombieland,0.7648548181779203,1,-1.318569770200884,"Adventure, Comedy, Fantasy",-1.3093025660299082,"A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.",-0.4746025682059944,Ruben Fleischer,Jesse Eisenberg,Emma Stone,Woody Harrelson,Abigail Breslin,1.0604850480367038,0.4204780724602101,Adventure
"https://m.media-amazon.com/images/M/MV5BMzc0ZmUyZjAtZThkMi00ZDY5LTg5YjctYmUwM2FiYjMyMDI5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Die Welle,0.721789299600508,12,-0.5874689958549905,"Drama, Thriller",-1.3093025660299082,A high school teacher's experiment to demonstrate to his students what life is like under a dictatorship spins horribly out of control when he forms a social unit with a life of its own.,-0.016218075543383823,Dennis Gansel,Jrgen Vogel,Frederick Lau,Max Riemelt,Jennifer Ulrich,-0.5836269914860257,0.27853523419851484,Drama
"https://m.media-amazon.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Sherlock Holmes,0.7648548181779203,6,0.2205897547378394,"Action, Adventure, Mystery",-1.3093025660299082,Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.,-1.9498328323513767,Guy Ritchie,Robert Downey Jr.,Jude Law,Rachel McAdams,Mark Strong,1.3091590673814808,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BMjEzOTE3ODM3OF5BMl5BanBnXkFtZTcwMzYyODI4Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Blind Side,0.7648548181779203,14,0.2590687428613075,"Biography, Drama, Sport",-1.3093025660299082,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",-2.318640398387722,John Lee Hancock,Quinton Aaron,Sandra Bullock,Tim McGraw,Jae Head,0.16701655718777533,2.054514878571605,Biography
"https://m.media-amazon.com/images/M/MV5BMTIzNTg3NzkzNV5BMl5BanBnXkFtZTcwNzMwMjU2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Visitor,0.6787237810230956,6,-0.7029059602253946,Drama,-1.3093025660299082,A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.,0.07860878084852393,Tom McCarthy,Richard Jenkins,Haaz Sleiman,Danai Gurira,Hiam Abbass,-0.824740362461542,-0.8225913145265917,Drama
"https://m.media-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_UY98_CR3,0,67,98_AL_.jpg",Seven Pounds,0.721789299600508,14,0.028194814120498964,Drama,-1.3093025660299082,A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,-2.43389276277408,Gabriele Muccino,Will Smith,Rosario Dawson,Woody Harrelson,Michael Ealy,0.14142303357823002,0.31455052579060055,Drama
"https://m.media-amazon.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_UX67_CR0,0,67,98_AL_.jpg",Eastern Promises,0.6787237810230956,8,-0.856821912719267,"Action, Crime, Drama",-1.3093025660299082,A teenager who dies during childbirth leaves clues in her journal that could tie her child to a rape involving a violent Russian mob family.,0.3552144553757831,David Cronenberg,Naomi Watts,Viggo Mortensen,Armin Mueller-Stahl,Josef Altin,-0.09106985869382495,-0.6780761230339286,Action
"https://m.media-amazon.com/images/M/MV5BMjkyMTE1OTYwNF5BMl5BanBnXkFtZTcwMDIxODYzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Stardust,0.6787237810230956,12,0.1821107666143713,"Adventure, Family, Fantasy",-1.3093025660299082,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.",-1.120015808769599,Matthew Vaughn,Charlie Cox,Claire Danes,Sienna Miller,Ian McKellen,0.016394573260294212,-0.27378737616064813,Adventure
"https://m.media-amazon.com/images/M/MV5BMjEzMjEzNTIzOF5BMl5BanBnXkFtZTcwMTg2MjAyMw@@._V1_UY98_CR0,0,67,98_AL_.jpg",The Secret of Kells,0.7648548181779203,12,-1.9727125682998414,"Animation, Adventure, Family",-1.3093025660299082,"A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers.",0.2630125638666967,Tomm Moore,Nora Twomey,Evan McGuire,Brendan Gleeson,Mick Lally,-0.8632133855599426,-0.9867118103071839,Animation
"https://m.media-amazon.com/images/M/MV5BYjc4MjA2ZDgtOGY3YS00NDYzLTlmNTEtYWMxMzcwZjgzYWNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Inside Man,0.6356582624456832,8,0.2590687428613075,"Crime, Drama, Mystery",-1.3093025660299082,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",-0.19799689367873524,Spike Lee,Denzel Washington,Clive Owen,Jodie Foster,Christopher Plummer,0.3501859700774569,0.6632612683864428,Crime
"https://m.media-amazon.com/images/M/MV5BYmM2NDNiNGItMTRhMi00ZDA2LTgzOWMtZTE2ZjFhMDQ2M2U5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Gone Baby Gone,0.6787237810230956,8,-0.3181160789907138,"Crime, Drama, Mystery",-1.3093025660299082,"Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.",-0.5668044597150808,Ben Affleck,Morgan Freeman,Ed Harris,Casey Affleck,Michelle Monaghan,-0.001122176426903828,-0.6182344804373504,Crime
"https://m.media-amazon.com/images/M/MV5BOTBmZDZkNWYtODIzYi00N2Y4LWFjMmMtNmM1OGYyNGVhYzUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",La Vie En Rose,0.6787237810230956,6,0.6823376122194564,"Biography, Drama, Music",-1.3093025660299082,"Biopic of the iconic French singer dith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.",-1.120015808769599,Olivier Dahan,Marion Cotillard,Sylvie Testud,Pascal Greggory,Emmanuelle Seigner,-0.6622711301513788,-0.8060725551652905,Biography
"https://m.media-amazon.com/images/M/MV5BMTI5MjA2Mzk2M15BMl5BanBnXkFtZTcwODY1MDUzMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Huo Yuan Jia,0.6356582624456832,6,-0.7029059602253946,"Action, Biography, Drama",-1.3093025660299082,"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.",-0.7512082427332536,Ronny Yu,Jet Li,Li Sun,Yong Dong,Yun Qu,-0.7013469563766668,-0.5368225112472924,Action
"https://m.media-amazon.com/images/M/MV5BY2VkMzZlZDAtNTkzNS00MDIzLWFmOTctMWQwZjQ1OWJiYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY98_CR1,0,67,98_AL_.jpg",The Illusionist,0.6356582624456832,12,-0.47203203148458617,"Drama, Fantasy, Mystery",-1.3093025660299082,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",-0.9356120257514263,Neil Burger,Edward Norton,Jessica Biel,Paul Giamatti,Rufus Sewell,0.4091700590489013,-0.2506102689926856,Drama
"https://m.media-amazon.com/images/M/MV5BMTI5Mzk1MDc2M15BMl5BanBnXkFtZTcwMjIzMDA0MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Dead Man's Shoes,0.5495272252908585,12,-1.241611793953948,"Crime, Drama, Thriller",-1.3093025660299082,A disaffected soldier returns to his hometown to get even with the thugs who brutalized his mentally-challenged brother years ago.,-2.4108422898968085,Shane Meadows,Paddy Considine,Gary Stretch,Toby Kebbell,Stuart Wolfenden,-0.7924963050076445,-0.9994936513353937,Crime
